id,station,line_number,line_name,dt,passenger_cnt
28564,ВДНХ,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,10851.0
28565,Варшавская,11.0,КАХОВСКАЯ,03.01.2024,11472.0
28566,Варшавская,1749.0,Большая кольцевая линия,03.01.2024,17214.0
28567,Бутырская,14.0,КАЛИНИНСКАЯ,03.01.2024,17781.0
28568,Бутырская,18.0,ЛЮБЛИНСКАЯ,03.01.2024,19488.0
28569,Бунинская аллея,1500.0,БУТОВСКАЯ ЛИНИЯ,03.01.2024,10379.0
28570,Бульвар Рокоссовского,8.0,СОКОЛЬНИЧЕСКАЯ,03.01.2024,11209.0
28571,Бульвар Рокоссовского,1698.0,Московское центральное кольцо,03.01.2024,1056.0
28572,Бульвар Дмитрия Донского,17.0,Серпуховско-Тимирязевская,03.01.2024,10032.0
28573,Бульвар Адмирала Ушакова,1500.0,БУТОВСКАЯ ЛИНИЯ,03.01.2024,5092.0
28574,Братиславская,18.0,ЛЮБЛИНСКАЯ,03.01.2024,9802.0
28575,Ботанический сад,1698.0,Московское центральное кольцо,03.01.2024,12787.0
28576,Ботанический сад,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,4179.0
28577,Боровское шоссе,1691.0,Солнцевская,03.01.2024,12769.0
28578,Боровицкая,17.0,Серпуховско-Тимирязевская,03.01.2024,18811.0
28579,Борисово,18.0,ЛЮБЛИНСКАЯ,03.01.2024,13010.0
28580,Битцевский парк,1500.0,БУТОВСКАЯ ЛИНИЯ,03.01.2024,9365.0
28581,Библиотека имени Ленина,8.0,СОКОЛЬНИЧЕСКАЯ,03.01.2024,9361.0
28582,Бибирево,17.0,Серпуховско-Тимирязевская,03.01.2024,16293.0
28583,Беляево,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,15223.0
28584,Белорусская,9.0,ЗАМОСКВОРЕЦКАЯ,03.01.2024,7052.0
28585,Белорусская,609.0,КОЛЬЦЕВАЯ,03.01.2024,16243.0
28586,Беломорская,9.0,ЗАМОСКВОРЕЦКАЯ,03.01.2024,9695.0
28587,Белокаменная,1698.0,Московское центральное кольцо,03.01.2024,19065.0
28588,Беговая,16.0,Таганско-краснопресненская,03.01.2024,16286.0
28589,Бауманская,12.0,Арбатско-Покровская,03.01.2024,2361.0
28590,Баррикадная,16.0,Таганско-краснопресненская,03.01.2024,15715.0
28591,Балтийская,1698.0,Московское центральное кольцо,03.01.2024,15290.0
28592,Багратионовская,13.0,ФИЛЁВСКАЯ,03.01.2024,17771.0
28593,Бабушкинская,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,3408.0
28594,Аэропорт Внуково,1691.0,Солнцевская,03.01.2024,13950.0
28595,Аэропорт,9.0,ЗАМОСКВОРЕЦКАЯ,03.01.2024,6244.0
28596,Арбатская,12.0,Арбатско-Покровская,03.01.2024,4904.0
28597,Арбатская,13.0,ФИЛЁВСКАЯ,03.01.2024,13506.0
28598,Аннино,17.0,Серпуховско-Тимирязевская,03.01.2024,8385.0
28599,Андроновка,1698.0,Московское центральное кольцо,03.01.2024,12033.0
28600,Аминьевская,1749.0,Большая кольцевая линия,03.01.2024,7786.0
28601,Алтуфьево,17.0,Серпуховско-Тимирязевская,03.01.2024,17495.0
28602,Алма-Атинская,9.0,ЗАМОСКВОРЕЦКАЯ,03.01.2024,15778.0
28603,Алексеевская,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,4592.0
28604,Александровский сад,13.0,ФИЛЁВСКАЯ,03.01.2024,8020.0
28605,Академическая,15.0,КАЛУЖСКО-РИЖСКАЯ,03.01.2024,4970.0
28606,Административная,609.0,КОЛЬЦЕВАЯ,03.01.2024,9718.0
28607,Автозаводская,1698.0,Московское центральное кольцо,03.01.2024,2443.0
28608,Автозаводская,9.0,ЗАМОСКВОРЕЦКАЯ,03.01.2024,11398.0
28609,Авиамоторная,1749.0,Большая кольцевая линия,03.01.2024,14246.0
28610,Авиамоторная,1779.0,НЕКРАСОВСКАЯ,03.01.2024,19469.0
28611,Авиамоторная,14.0,КАЛИНИНСКАЯ,03.01.2024,5751.0
28612,Яхромская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,3864.0
28613,Ясенево,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,10822.0
28614,Южная,17.0,Серпуховско-Тимирязевская,02.01.2024,5069.0
28615,Юго-Западная,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,10604.0
28616,Юго-Восточная,1779.0,НЕКРАСОВСКАЯ,02.01.2024,4443.0
28617,Электрозаводская,12.0,Арбатско-Покровская,02.01.2024,8534.0
28618,Электрозаводская,1749.0,Большая кольцевая линия,02.01.2024,3917.0
28619,Электрозаводская,1779.0,НЕКРАСОВСКАЯ,02.01.2024,16023.0
28620,Щукинская,16.0,Таганско-краснопресненская,02.01.2024,7904.0
28621,Щёлковская,12.0,Арбатско-Покровская,02.01.2024,9680.0
28622,Шоссе Энтузиастов,14.0,КАЛИНИНСКАЯ,02.01.2024,18069.0
28623,Шоссе Энтузиастов,1698.0,Московское центральное кольцо,02.01.2024,11710.0
28624,Шипиловская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,12932.0
28625,Шелепиха,1749.0,Большая кольцевая линия,02.01.2024,19005.0
28626,Шелепиха,1698.0,Московское центральное кольцо,02.01.2024,8999.0
28627,Шелепиха,1691.0,Солнцевская,02.01.2024,4149.0
28628,Шаболовская,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,10585.0
28629,Чкаловская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,14108.0
28630,Чистые пруды,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,14364.0
28631,Чеховская,17.0,Серпуховско-Тимирязевская,02.01.2024,17743.0
28632,Чертановская,17.0,Серпуховско-Тимирязевская,02.01.2024,14113.0
28633,Черкизовская,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,3999.0
28634,ЦСКА,1749.0,Большая кольцевая линия,02.01.2024,12011.0
28635,ЦСКА,1691.0,Солнцевская,02.01.2024,13880.0
28636,Цветной Бульвар,17.0,Серпуховско-Тимирязевская,02.01.2024,2051.0
28637,Царицыно,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,9485.0
28638,Хорошёвская,1749.0,Большая кольцевая линия,02.01.2024,10076.0
28639,Хорошёвская,1691.0,Солнцевская,02.01.2024,18164.0
28640,Хорошёво,1698.0,Московское центральное кольцо,02.01.2024,18632.0
28641,Ховрино,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,4125.0
28642,Фрунзенская,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,3889.0
28643,Фонвизинская,14.0,КАЛИНИНСКАЯ,02.01.2024,6521.0
28644,Фонвизинская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,9832.0
28645,Фили,13.0,ФИЛЁВСКАЯ,02.01.2024,11921.0
28646,Филёвский парк,13.0,ФИЛЁВСКАЯ,02.01.2024,8751.0
28647,Филатов луг,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,18476.0
28648,Физтех,18.0,ЛЮБЛИНСКАЯ,02.01.2024,4969.0
28649,Университет,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,8994.0
28650,Улица Скобелевская,1500.0,БУТОВСКАЯ ЛИНИЯ,02.01.2024,7367.0
28651,Улица Дмитриевского,1779.0,НЕКРАСОВСКАЯ,02.01.2024,8643.0
28652,Улица Горчакова,1500.0,БУТОВСКАЯ ЛИНИЯ,02.01.2024,4066.0
28653,Улица Академика Янгеля,17.0,Серпуховско-Тимирязевская,02.01.2024,6680.0
28654,Улица 1905 года,16.0,Таганско-краснопресненская,02.01.2024,8090.0
28655,Угрешская,1698.0,Московское центральное кольцо,02.01.2024,17207.0
28656,Тушинская,16.0,Таганско-краснопресненская,02.01.2024,17735.0
28657,Тургеневская,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,17028.0
28658,Тульская,17.0,Серпуховско-Тимирязевская,02.01.2024,14954.0
28659,Трубная,18.0,ЛЮБЛИНСКАЯ,02.01.2024,5804.0
28660,Тропарёво,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,8669.0
28661,Третьяковская,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,14731.0
28662,Третьяковская,14.0,КАЛИНИНСКАЯ,02.01.2024,4497.0
28663,ТПУ Рязанская,1779.0,НЕКРАСОВСКАЯ,02.01.2024,1597.0
28664,Тимирязевская,17.0,Серпуховско-Тимирязевская,02.01.2024,17528.0
28665,Технопарк,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,5483.0
28666,Терехово,1749.0,Большая кольцевая линия,02.01.2024,16461.0
28667,Тёплый стан,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,6991.0
28668,Текстильщики,1749.0,Большая кольцевая линия,02.01.2024,11741.0
28669,Текстильщики,16.0,Таганско-краснопресненская,02.01.2024,4280.0
28670,Театральная,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,14200.0
28671,Тверская,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,4850.0
28672,Таганская,609.0,КОЛЬЦЕВАЯ,02.01.2024,9327.0
28673,Таганская,16.0,Таганско-краснопресненская,02.01.2024,4405.0
28674,Сходненская,16.0,Таганско-краснопресненская,02.01.2024,10860.0
28675,Сухаревская,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,14814.0
28676,Студенческая,13.0,ФИЛЁВСКАЯ,02.01.2024,16883.0
28677,Строгино,12.0,Арбатско-Покровская,02.01.2024,4328.0
28678,Стрешнево,1698.0,Московское центральное кольцо,02.01.2024,12742.0
28679,Стенд,609.0,КОЛЬЦЕВАЯ,02.01.2024,11094.0
28680,Стахановская,1779.0,НЕКРАСОВСКАЯ,02.01.2024,8364.0
28681,Старокачаловская,1500.0,БУТОВСКАЯ ЛИНИЯ,02.01.2024,18716.0
28682,Сретенский Бульвар,18.0,ЛЮБЛИНСКАЯ,02.01.2024,14737.0
28683,Спортивная,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,12772.0
28684,Спартак,16.0,Таганско-краснопресненская,02.01.2024,4504.0
28685,Солнцево,1691.0,Солнцевская,02.01.2024,6080.0
28686,Сокольники,1749.0,Большая кольцевая линия,02.01.2024,12874.0
28687,Сокольники,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,14176.0
28688,Соколиная Гора,1698.0,Московское центральное кольцо,02.01.2024,10328.0
28689,Сокол,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,17642.0
28690,Смоленская,12.0,Арбатско-Покровская,02.01.2024,10438.0
28691,Смоленская,13.0,ФИЛЁВСКАЯ,02.01.2024,9679.0
28692,Славянский бульвар,12.0,Арбатско-Покровская,02.01.2024,13872.0
28693,Серпуховская,17.0,Серпуховско-Тимирязевская,02.01.2024,18414.0
28694,Семёновская,12.0,Арбатско-Покровская,02.01.2024,17234.0
28695,Селигерская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,16256.0
28696,Севастопольская,17.0,Серпуховско-Тимирязевская,02.01.2024,4773.0
28697,Свиблово,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,5307.0
28698,Саларьево,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,3905.0
28699,Савёловская,1749.0,Большая кольцевая линия,02.01.2024,7143.0
28700,Савёловская,17.0,Серпуховско-Тимирязевская,02.01.2024,15900.0
28701,Рязанский Проспект,16.0,Таганско-краснопресненская,02.01.2024,13088.0
28702,Румянцево,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,2011.0
28703,Ростокино,1698.0,Московское центральное кольцо,02.01.2024,18432.0
28704,Римская,18.0,ЛЮБЛИНСКАЯ,02.01.2024,6912.0
28705,Рижская,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,7665.0
28706,Рижская,1749.0,Большая кольцевая линия,02.01.2024,2500.0
28707,Речной вокзал,9.0,ЗАМОСКВОРЕЦКАЯ,02.01.2024,1868.0
28708,Рассказовка,1691.0,Солнцевская,02.01.2024,16338.0
28709,Раменки,14.0,КАЛИНИНСКАЯ,02.01.2024,2340.0
28710,Раменки,1691.0,Солнцевская,02.01.2024,17292.0
28711,Пятницкое шоссе,12.0,Арбатско-Покровская,02.01.2024,11356.0
28712,Пыхтино,1691.0,Солнцевская,02.01.2024,11124.0
28713,Пушкинская,16.0,Таганско-краснопресненская,02.01.2024,5798.0
28714,Профсоюзная,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,10263.0
28715,Проспект Мира,15.0,КАЛУЖСКО-РИЖСКАЯ,02.01.2024,13928.0
28716,Проспект Мира,609.0,КОЛЬЦЕВАЯ,02.01.2024,7490.0
28717,Проспект Вернадского,1749.0,Большая кольцевая линия,02.01.2024,2664.0
28718,Проспект Вернадского,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,17809.0
28719,Пролетарская,16.0,Таганско-краснопресненская,02.01.2024,18388.0
28720,Прокшино,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,15749.0
28721,Преображенская площадь,8.0,СОКОЛЬНИЧЕСКАЯ,02.01.2024,17068.0
28722,Пражская,17.0,Серпуховско-Тимирязевская,02.01.2024,19137.0
28723,Полянка,17.0,Серпуховско-Тимирязевская,02.01.2024,2285.0
28724,Полежаевская,16.0,Таганско-краснопресненская,02.01.2024,17098.0
28725,Площадь Революции,12.0,Арбатско-Покровская,02.01.2024,5538.0
28726,Площадь Ильича,14.0,КАЛИНИНСКАЯ,02.01.2024,9014.0
28727,Площадь Гагарина,1698.0,Московское центральное кольцо,02.01.2024,16625.0
28728,Планерная,16.0,Таганско-краснопресненская,02.01.2024,17516.0
28729,Пионерская,13.0,ФИЛЁВСКАЯ,02.01.2024,17840.0
28730,Печатники,1749.0,Большая кольцевая линия,02.01.2024,7376.0
28731,Печатники,18.0,ЛЮБЛИНСКАЯ,02.01.2024,16949.0
